adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,"{'id': 68589, 'name': 'The Wixxer Trilogy', 'poster_path': '/3nYJt73H566hsYBeqvJzPkdaLeI.jpg', 'backdrop_path': '/iLj79iSoIG2ee1p0w04Q1aEWndL.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",http://www.wixxer.film.de/,1269,tt0446009,de,Neues vom Wixxer,Scotland Yard investigators have to prevent the murder of Victoria Dickman when her name is found on a death list.,2.889908,/qfU9n7QQ3dNas1rKm5xTDT1NgR6.jpg,"[{'name': 'GFP Medienfonds', 'id': 198}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",3/10/07,0,98,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Vexxer,FALSE,6.3,33
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.vollidiot-derfilm.de/,1419,tt0890888,de,Vollidiot,"Based on Tommy Jaud's bestselling novel, this comedy focuses on a dispassionate clerk and his set-backs in life. 29-year-old Simon works in a phone shop, but his thoughts just circle around finding a new girl-friend after being left by his last one year ago. While his Croatian cleaner tries to procure him, his efforts to chat up women in clubs also fail. However, he finds the woman of his dreams (and mother of their future children) in his most hated coffee shop, although not having a clue how to win her heart...",1.99742,/41EsLkSWhpCJ0hNGo5A2L0WsZ6C.jpg,"[{'name': 'Senator Film Produktion', 'id': 191}, {'name': 'Goldkind Filmproduktion', 'id': 21248}, {'name': 'Europool', 'id': 29008}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",4/11/07,0,102,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Vollidiot,FALSE,4.3,25
FALSE,"{'id': 8819, 'name': 'Casper Collection', 'poster_path': '/nWKbJAOFwJlJm24dTovfQuUJOc2.jpg', 'backdrop_path': None}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,5833,tt0284946,en,Casper's Haunted Christmas,"Kibosh, supreme ruler of all ghosts, decrees that casper must scare at least one person before Christmas Day so Casper visits Kriss, Massachusetts where he meets the Jollimore family and sets out to complete his mission. As usual, kindhearted Casper has a ghastky time trying to scare anyone; so The Ghostly Trio, fed up with his goody-boo-shoes behavior, secretly hires Casper's look-alike cousin Spooky to do the job-with hilarious results.",3.569907,/72GvCESvXVrsdrFNM1BknrbKsmz.jpg,"[{'name': 'The Harvey Entertainment Company', 'id': 11098}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",10/31/00,0,84,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Casper's Haunted Christmas,FALSE,5,42
FALSE,"{'id': 1617, 'name': 'Erkan & Stefan Filmreihe', 'poster_path': '/CG2JugGacOCWNK3oC7AtZDn2Il.jpg', 'backdrop_path': '/6T80Y17D3uRyDkX74wjUns70Yfz.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,1615,tt0293124,de,Erkan & Stefan gegen die Mächte der Finsternis,A couple of slackers find an antique dagger and manage to free the gorgeous female warrior was imprisoned in it by an evil spell. An evil sorcerer is not happy by this turn of events and determines to possess both the blade and the warrior through a sacrificial ceremony. The two heroes manage to rescue the damsel in distress and defeat the wizard and his minions by employing skills mastered through hours of video game play.,0.889831,/qqG1e4tzI5nygCDFrvhYWuu4nWE.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",6/20/02,4508104,80,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Erkan & Stefan 2,FALSE,4.1,8
FALSE,"{'id': 1617, 'name': 'Erkan & Stefan Filmreihe', 'poster_path': '/CG2JugGacOCWNK3oC7AtZDn2Il.jpg', 'backdrop_path': '/6T80Y17D3uRyDkX74wjUns70Yfz.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,1616,tt0427219,de,Erkan & Stefan in Der Tod kommt krass,The 3rd movie by the comedian duo Erkan and Stefan.,0.933011,/kExqRxe2UU2fZOEJjNgPAOFl0SZ.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",5/19/05,0,97,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Erkan & Stefan 3,FALSE,3.8,8
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,2169,tt0102396,de,Manta - Der Film,No overview found.,0.987668,/iuohmuSGN8otkaOQDUBklrYCMET.jpg,"[{'name': 'Royal Film', 'id': 998}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",9/18/91,0,90,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Manta - Der Film,FALSE,3.9,9
FALSE,,2000000,"[{'id': 53, 'name': 'Thriller'}]",,179053,tt2536436,nl,App,"A young psychology student is drawn into the dark and fearful world of a diabolic and mysterious App that starts to terrorize her, distributing compromising photographs, videos and text messages about herself and delves deeper and deeper into her personal life, flawlessly exposing all of her deepest secrets.",2.256245,/6UW33kAfW7O3M4uaMwMH1OpW0U8.jpg,[],"[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",4/3/13,0,75,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,App,FALSE,4.8,29
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,91628,tt1747994,de,Dreiviertelmond,"Hartmut Mackowiak, a German taxi driver, tries to help 6 year old Turkish girl to find her mother.",0.520509,/ukerU7dDqNg2SUndazaznfQA7zQ.jpg,"[{'name': 'd.i.e.film', 'id': 2541}, {'name': 'ARTE', 'id': 5766}, {'name': 'Bayerischer Rundfunk (BR)', 'id': 7333}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",10/13/11,0,94,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Three Quarter Moon,FALSE,5.3,7
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.bund.film.de/,4436,tt0466713,de,Kein Bund für's Leben,The movie deals with a guy who gets to join the German Bundeswehr involuntarily because a colleague loses his denial papers in order to get the chance to get down on his girlfriend. When entering the Bundeswehr he acts like a giant idiot and of course gets in one room with some of the biggest losers around. The loser turns out to be a hero and leads his loser-colleagues to win a contest with the local US army squad.,0.787058,/2gBDKYK0teVaOhzo6zhTnsMpUVM.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",8/30/07,0,90,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Kein Bund für's Leben,FALSE,5.4,10
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,53435,tt0079520,en,"A Man, a Woman and a Bank","Two novice thieves are plotting to rob a bank in Vancouver. A photographer snaps a shot of one thief as he is carrying the bank building's blueprints. The would-be thief then begins a relationship with the photographer and attempts to retrieve the photos. Meanwhile, the thieves' plot consists of this: one man will enter the bank building after dark, while the other man sits in a van and uses a computer to unlock the building's doors. The final step involves transporting the cash to a freight ship waiting on the docks, for transportation to a money launderer in Macau.",0.616693,/nF7tKYXIsokFP6zk60ZxioUnuYP.jpg,[],[],9/28/79,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The two least likely bank robbers in the known universe plan and execute... kind of... the ultimate heist.,"A Man, a Woman and a Bank",FALSE,6.3,4
FALSE,,0,"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,131739,tt1932695,ja,Rengô kantai shirei chôkan: Yamamoto Isoroku,"Admiral Isoroku Yamamoto (1884-1943) was the Japanese Naval commander who was given the order to attack Pearl Harbour, an order he was duty bound to obey which went against his own personal beliefs. While this infamous attack is a low point in Japanese and US history it wouldn’t have happened if the Japanese government had listened to Yamamoto in 1939 and searched for a more peaceful way to end their war campaign, proving his many ominous presages of the outcomes of the attack to come true.",1.301226,/jaKjBxAMlf7m9WSRnWX2RqJzQls.jpg,"[{'name': 'Bandai Visual Company', 'id': 528}, {'name': 'Kinoshita Komuten', 'id': 8671}, {'name': 'Toei Company', 'id': 9255}, {'name': 'TV Asahi', 'id': 9300}, {'name': 'Watanabe Entertainment', 'id': 40521}, {'name': 'SBI Holdings', 'id': 40522}, {'name': 'Broadmedia Studios', 'id': 40523}, {'name': 'Asatsu-DK', 'id': 40527}, {'name': 'Yoshidamasaki', 'id': 40529}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",12/23/11,0,135,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",FALSE,5.7,7
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,46578,tt0078960,en,The Great American Girl Robbery,A busload containing three cheerleading teams from three different schools who are heading to compete against each other is hijacked by terrorists and the girls are kidnapped.,1.004865,/hq3Je0LMOTDw2VdBBy4BfKZfZRF.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/1/79,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Take them away for a weekend… then try and let them go!,Cheerleaders' Wild Weekend,FALSE,2.7,3
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,90888,tt0097905,en,Monster High,"Two high school goofs steal an explosive device from another world that has been hidden on earth, and an alien named Mr. Armageddon is sent to retrieve it from them.",0.105886,/dkOrydlZE0NfatkvVVnMzuILhqg.jpg,[],[],12/20/89,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Cosmic Campus Comedy.,Monster High,FALSE,6.2,3
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,31086,tt0080809,en,Gorp,Gorp is a delighfully silly send up of summer camp movies. It is set in a Catskills style resort for wealty Jewish kids. The main source of plot movement is from the following elements: camp waiters vs. camp management; camp guests vs. waiters; waiters vs. waiters. There are many memorable moments from young actors who later became major stars.,1.052336,/3FXcukJC2DJ0iHaAVBfDOPGBQcd.jpg,"[{'name': 'American International Pictures (AIP)', 'id': 9266}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/1/80,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A bunch of fruits, nuts and flakes.",Gorp,FALSE,3.9,5
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,56379,tt0075815,it,Casotto,"Summer Sunday at a small beach house at the coast of Rome. Many people and stories: women's basketball team, two sports-obsessed soldiers, two men with their girlfriends and the priest with a big secret, an elderly couple with their pregnant granddaughter, and engagemented couple wanting to have sex for the first time.",1.355624,/3dBsjEid6o77e1laDMaX0EDbB04.jpg,"[{'name': 'Parva Cinematografica', 'id': 1822}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",10/27/77,0,106,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Beach House,FALSE,7,13
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,72178,tt0091682,en,One Night Only,"A group of female friends get together with some hired ""ladies of the evening"", and make some quick cash for throwing a raunchy party for the local hockey team.",0.004425,/oYAduyoeg3UWSzAvnGqagelLHTP.jpg,[],[],1/6/86,0,87,[],Released,"What fantasy could be worth $50,000?",One Night Only,FALSE,10,1
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,105246,tt0088775,en,Basic Training,"Melinda comes to Washington DC to visit her friend Debbie, and to find a job in government, where she hopes to do her part to make it better. She gets a lower echelon administrative position at the Pentagon, and finds things pretty slack. Her boss seems to be more interested in getting into her pants than trying to find lost data on the Russians. Melinda resists his advances and begins working her way up in the Pentagon, finding subtle ways of getting her policies implemented by manipulating the slovenly males that populate the Pentagon, including finding a way to defuse the mounting conflict with the Russians",0.439659,/sy61pd4TTCuYvITU1lI0JGrDZGm.jpg,"[{'name': 'Playboy Entertainment Group', 'id': 39987}, {'name': 'Entertainment Events', 'id': 56520}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/1/85,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Basic Training,FALSE,6.5,2
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",http://www.5elefanten.ch/Intro,88744,tt1510726,en,Die Frau mit den 5 Elefanten,"Documentary about Svetlana Geier, a Ukranian who has translated the great works of Dostoyevsky into German. First her father ends up in one of Stalin's prison camps, then young Svetlana herself experiences the German invasion. In order to survive she learns German at home in Kiev. She is good and gets work as a translator before ending up in a German camp in 1943. Now, 65 years later, she is a renowned translator who in her twilight years has translated the great works of Dostoevsky. For the first time in all these years, she returns to Kiev together with her granddaughter.",0.511713,/vv08mQABB7tOvtxPrMsfObcxbjA.jpg,"[{'name': 'Schweizer Fernsehen', 'id': 1927}, {'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}, {'name': '3Sat', 'id': 8134}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}]",1/9/10,0,93,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Woman with the 5 Elephants,FALSE,6.5,2
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.gooddeedsmovie.com/index.html,62008,tt1885265,en,Good Deeds,"Businessman Wesley Deeds is jolted out of his scripted life when he meets Lindsey, a single mother who works on the cleaning crew in his office building.",3.129928,/AvspLS5qsgQ1oSxPGKMIjk9dETU.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/23/12,0,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Wesley Deeds is About to Discover the Person He Was Meant to Be.,Good Deeds,FALSE,6.2,45
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,32029,tt0075950,en,The Domino Principle,"Tucker is a chronic underachiever and a loser. A Vietnam war veteran who just can't seem to keep out of trouble, in the years since his discharge. The only thing he got out of the war was his skill with a rifle. Now, serving a long stretch in prison for murder, he has hit rock-bottom. But one day a man in a three-piece suit visits him in prison, a man he has never seen before, and informs him that he can walk out of prison a free man if he will shoot someone for them, no questions asked.",1.47076,/4OtlQHiKEEZKADRZmOJ4uZO4v5d.jpg,"[{'name': 'Associated General Films', 'id': 4377}, {'name': 'Incorporated Television Company (ITC)', 'id': 15980}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",3/23/77,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Domino Principle,FALSE,5,6
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,142115,tt2186781,en,Five Dances,"FIVE DANCES, written and directed by Alan Brown, is a creatively adventurous narrative feature film set in the New York 'downtown' modern dance world.  The story follows the rocky emotional journey of an 18-year old dancer (the amazing Ryan Steele) with talent to burn, who must choose between his responsibility to his broken family in the Midwest, and forging a life and career for himself.  The film features five of New York's most gifted dancers acting on film for the very first time, and performing the choreography of internationally acclaimed choreographer Jonah Bokaer.",1.8256,/rCyKnWGg9rqjzVxbBlhqOpOvLxT.jpg,"[{'name': 'Perry Street Pictures', 'id': 58675}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/19/13,0,83,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Five Dances,FALSE,6.6,20
FALSE,,0,[],,143525,tt0142633,en,MP - minä pelkään,"In the near future, an out-of-control military drill shatters the peace of a family spending their summer vacation. War appears to be breaking out – or are the shocking events just a fabrication of the protagonists’ imagination?",0.000132,/djNPv6Rgag8xoBsEdAdj3amYsua.jpg,"[{'name': 'Lähikuva Oy', 'id': 11470}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}]",3/26/82,0,83,"[{'iso_639_1': 'fi', 'name': 'suomi'}]",Released,,I'm Afraid,FALSE,0,0
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",http://30for30.espn.com/film/silly-little-game.html,54732,tt1493940,en,Silly Little Game,"Fantasy Sports is estimated to be a $4 billion industry that boasts over 30 million participants and a league for almost every sport imaginable. But for all this success, the story of the game’s inception is little known. The modern fantasy leagues can be traced back to a group of writers and academics who met at La Rotisserie Francaise in New York City to form a baseball league of their own: The Rotisserie League. The game quickly grew in popularity, and with the growing use and attractiveness of the Internet, the “founding fathers” never foresaw how their creation would take off and ultimately leave them behind. Innovative filmmakers Adam Kurland and Lucas Jansen will chronicle the early development and ultimate explosion of Rotisserie Baseball, and shine a light on its mostly unnoticed innovators.",0.076471,/ggIiRYEpK2z4Dp684ExakHmrSeL.jpg,[],[],4/20/10,0,53,[],Released,Their fantasy became our obsession,Silly Little Game,FALSE,4.3,2
FALSE,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,50794,tt0327698,en,The Even Stevens Movie,"The Stevens think that they've won an all-expenses-paid trip to an island that's halfway around the world. When their house is destroyed, their food stolen, and their bacon eaten, the Stevens family breaks apart in front of all their friends on live national television, while the island itself is only a short distance away from Sacramento!",3.352237,/iXq9a9QDq5ZNPDsHgM6HJgT42QM.jpg,[],[],6/13/03,0,120,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Even Stevens Movie,FALSE,5.6,46
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 99, 'name': 'Documentary'}]",,59810,tt1014766,en,The Least of These,"A priest returns to his old Catholic high school to replace a priest who has gone missing, only to begin to suspect that the missing priest may have been murdered by someone at the school to hide a darker secret.",0.042356,/s2ndL2tFFPgsdqeKY4ruICLaPsN.jpg,[],[],8/2/11,0,0,[],Released,,The Least of These,FALSE,8,1
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",https://girlrising.com/,173205,tt2444946,en,Girl Rising,Nine filmmakers each profile a young girl from a different part of the world to weave a global tapestry of youth in the 21st century.,3.273977,/udWapqoKhGUF4xBaKjGQ6YmhzVe.jpg,"[{'name': 'The Documentary Group', 'id': 14078}, {'name': 'Vulcan Productions', 'id': 73067}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",3/7/13,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One Girl with Courage is a Revolution,Girl Rising,FALSE,7.1,17
